img_name,x_min,y_min,x_max,y_max,label,prob
000000533206,88.5,133.5,402.7,291.4,unknown,0.768
000000533206,2.4,2.7,639.5,414.5,unknown,0.766
000000533206,343.8,184.5,410.8,350.1,unknown,0.764
000000533206,82.7,128.3,387.7,294.5,unknown,0.763
000000533206,78.5,189.9,133.0,261.8,unknown,0.757
000000533206,402.0,5.2,537.8,98.0,unknown,0.753
000000533206,246.2,118.6,287.8,146.6,unknown,0.749
000000533206,330.9,190.6,396.6,230.3,unknown,0.749
000000533206,350.4,198.1,397.9,231.5,unknown,0.749
000000533206,517.9,0.8,587.9,37.5,unknown,0.747
000000533206,637.3,193.5,640.2,385.6,unknown,0.745
000000533206,563.1,-1.6,633.2,116.0,unknown,0.744
000000533206,101.1,0.7,323.6,14.8,unknown,0.743
000000533206,184.8,0.4,354.0,15.1,unknown,0.740
000000533206,77.5,113.4,421.1,381.7,unknown,0.737
000000533206,250.4,132.0,397.1,227.8,unknown,0.736
000000533206,518.8,0.0,620.6,58.5,unknown,0.735
000000580294,600.2,389.3,640.1,440.9,unknown,0.794
000000580294,367.6,3.6,617.1,332.5,unknown,0.780
000000580294,409.2,230.8,521.8,336.1,unknown,0.772
000000580294,525.8,1.6,643.5,290.3,unknown,0.770
000000580294,356.8,211.9,405.7,237.2,unknown,0.765
000000580294,353.6,2.1,641.5,440.5,person,0.763
000000580294,1.7,417.7,39.7,443.8,unknown,0.760
000000580294,228.3,89.5,253.2,122.8,unknown,0.760
000000580294,361.5,0.2,636.6,437.3,unknown,0.759
000000580294,2.4,3.9,641.2,445.1,unknown,0.758
000000580294,352.2,182.6,644.3,440.2,unknown,0.756
000000580294,371.8,205.8,513.7,285.6,unknown,0.756
000000580294,400.2,213.5,517.5,285.9,unknown,0.755
000000580294,535.3,3.7,637.2,193.8,unknown,0.746
000000580294,396.9,45.3,527.3,291.1,unknown,0.745
000000580294,500.1,1.7,645.9,442.0,unknown,0.740
000000580294,526.9,5.0,641.5,443.4,unknown,0.733
000000580294,0.0,118.9,8.8,449.3,unknown,0.703
000000580294,498.9,48.1,662.2,439.9,unknown,0.694
000000580294,536.2,2.1,639.2,198.7,unknown,0.685
