img_name,x_min,y_min,x_max,y_max,label, scaled_size,actual_size
000000340894,-0.9792120075046905,4.3176,26.203317073170734,260.32542,unknown,"(800, 1066)","(480, 640)"
000000340894,137.74883302063793,125.32566,152.44445778611635,152.19072,unknown,"(800, 1066)","(480, 640)"
000000340894,-1.8701688555347096,26.58828,37.8253808630394,246.22794,unknown,"(800, 1066)","(480, 640)"
000000340894,327.96199624765484,70.33637999999999,426.8560450281426,160.40627999999998,person,"(800, 1066)","(480, 640)"
000000340894,253.43237523452157,84.60714,262.89428893058164,121.9953,unknown,"(800, 1066)","(480, 640)"
000000340894,152.74584615384617,123.12767999999998,169.85131707317075,146.99868,unknown,"(800, 1066)","(480, 640)"
000000340894,150.745095684803,123.74568,163.83177485928707,139.0362,unknown,"(800, 1066)","(480, 640)"
000000340894,138.56108067542215,123.82314,151.48001500938088,138.19709999999998,unknown,"(800, 1066)","(480, 640)"
000000340930,4.8381238273921205,0.0461772,317.85666041275795,137.166,unknown,"(800, 1066)","(480, 640)"
000000340930,3.5821988742964352,1.12368,246.34176360225143,136.70208,unknown,"(800, 1066)","(480, 640)"
000000341058,116.87878529411763,235.94351387846962,346.46523663101607,340.80931432858216,unknown,"(1333, 748)","(640, 359)"
000000341058,7.2039013368983955,403.26558439609903,24.93240601604278,436.95637509377343,unknown,"(1333, 748)","(640, 359)"
000000341058,40.294534358288765,413.93447561890474,58.462190106951866,462.5347216804201,unknown,"(1333, 748)","(640, 359)"
000000341058,2.740638636363636,424.7413533383346,25.027867379679144,444.930640660165,unknown,"(1333, 748)","(640, 359)"
000000341058,219.65765360962567,150.89044261065266,257.7207725935829,188.1670097524381,unknown,"(1333, 748)","(640, 359)"
000000341058,0.23182377005347593,494.57164291072763,34.83115909090908,633.2303075768942,unknown,"(1333, 748)","(640, 359)"
000000341058,95.0071422459893,263.6243540885221,184.3262942513369,319.0280930232558,unknown,"(1333, 748)","(640, 359)"
000000341094,-0.036289868667917446,240.75,1.7717166979362102,372.7640625,unknown,"(800, 1066)","(375, 500)"
000000341094,3.5657598499061915,140.21690625,503.5644934333959,371.10984375,unknown,"(800, 1066)","(375, 500)"
000000341196,426.42850396475774,111.35889049999999,447.4353339207049,137.270700875,unknown,"(800, 1135)","(451, 640)"
000000341196,443.5468969162996,106.071422875,453.04274889867844,122.557615125,unknown,"(800, 1135)","(451, 640)"
000000341196,446.4960845814978,94.48979924999999,458.36822555066084,118.97413825,unknown,"(800, 1135)","(451, 640)"
000000341196,445.0530114537445,97.73192549999999,457.96984669603523,122.5220425,person,"(800, 1135)","(451, 640)"
000000341469,139.95053750000002,0.09163428571428571,185.3135,2.3409142857142853,unknown,"(1120, 800)","(640, 457)"
000000341469,324.53129512500004,-0.49371428571428566,368.068771125,2.075885714285714,unknown,"(1120, 800)","(640, 457)"
000000341469,107.311540375,0.24977142857142856,152.990632625,2.5856571428571424,unknown,"(1120, 800)","(640, 457)"
000000341469,32.63882575,0.3444,87.478483,3.104285714285714,unknown,"(1120, 800)","(640, 457)"
000000341469,176.29917500000002,-0.05795428571428571,234.441,2.913142857142857,unknown,"(1120, 800)","(640, 457)"
000000341469,-7.969965750000001,0.9916,61.140601875,8.050114285714285,unknown,"(1120, 800)","(640, 457)"
000000341469,219.916911625,-0.5200571428571429,295.16464650000006,8.733257142857143,unknown,"(1120, 800)","(640, 457)"
000000341469,193.882764125,6.615942857142857,412.03645550000005,629.1705714285714,person,"(1120, 800)","(640, 457)"
000000341469,0.6191207500000001,533.4399999999999,50.84582,637.5428571428571,unknown,"(1120, 800)","(640, 457)"
000000341469,423.64031387500006,22.820399999999996,455.86167012500005,338.30114285714285,unknown,"(1120, 800)","(640, 457)"
000000341469,416.14214350000003,320.5757142857143,456.66513325000005,583.6582285714285,unknown,"(1120, 800)","(640, 457)"
000000341681,211.25054879065888,166.318261375,410.8560867389491,317.1232925,unknown,"(800, 1199)","(427, 640)"
000000341681,11.109311092577148,34.72758975,630.2312727272728,368.83059062499996,unknown,"(800, 1199)","(427, 640)"
000000341681,212.518752293578,140.70407924999998,427.8412810675563,318.68184249999996,person,"(800, 1199)","(427, 640)"
000000341719,635.3723677298311,291.17388,640.0943189493433,313.94886,unknown,"(800, 1066)","(480, 640)"
000000341719,317.3958724202627,249.92286,360.62210881801127,376.61555999999996,unknown,"(800, 1066)","(480, 640)"
000000341719,354.50206378986866,258.25068,372.10230393996255,318.1203,person,"(800, 1066)","(480, 640)"
000000341719,293.34862288930583,220.99794,302.3554521575985,232.37177999999997,unknown,"(800, 1066)","(480, 640)"
000000341719,525.148818011257,298.82358,562.5404277673547,370.57932,unknown,"(800, 1066)","(480, 640)"
000000341719,612.8027016885553,294.82416,623.157373358349,310.93266,unknown,"(800, 1066)","(480, 640)"
000000341719,409.59969981238277,254.89475999999996,419.98877298311453,285.17136,person,"(800, 1066)","(480, 640)"
000000341719,554.8040525328331,314.53734,592.5834446529082,357.64374,unknown,"(800, 1066)","(480, 640)"
000000341719,384.98395497185743,260.53956,404.53691557223266,310.75776,unknown,"(800, 1066)","(480, 640)"
000000341719,401.71203001876177,255.66947999999996,411.8511669793621,285.60348,person,"(800, 1066)","(480, 640)"
000000341828,5.0807475,12.743293500000002,600.375978,601.1136675,person,"(800, 800)","(612, 612)"
000000341828,603.0388665,273.3517125,614.9122785000001,611.989749,unknown,"(800, 800)","(612, 612)"
000000341828,603.9037755,124.50321450000001,613.77633,598.17492,unknown,"(800, 800)","(612, 612)"
000000341921,173.02283473389355,155.1868825,183.57895051353873,183.11433125,unknown,"(800, 1071)","(478, 640)"
000000341921,229.24668534080297,164.59947925,239.63458450046687,177.30842375,unknown,"(800, 1071)","(478, 640)"
000000341921,364.24109056956115,169.78757175,411.7002278244631,187.9164985,unknown,"(800, 1071)","(478, 640)"
000000341921,179.91135014005602,154.62242425000002,208.40025396825396,176.40488425,unknown,"(800, 1071)","(478, 640)"
000000341921,355.6288776844071,172.9326325,369.3984388422036,183.74559000000002,unknown,"(800, 1071)","(478, 640)"
000000341921,435.8119140989729,178.58032200000002,450.9003772175537,188.52612775,unknown,"(800, 1071)","(478, 640)"
000000341921,475.95802054154996,12.408402,638.3764556489263,270.64760325000003,unknown,"(800, 1071)","(478, 640)"
000000341921,325.94650233426705,166.6880405,343.3297628384687,178.054044,unknown,"(800, 1071)","(478, 640)"
000000341921,130.4015238095238,155.79519725,140.3367619047619,169.8497715,unknown,"(800, 1071)","(478, 640)"
000000341973,437.3733583489681,-0.2013046875,490.90056285178235,1.20140625,unknown,"(800, 1066)","(375, 500)"
000000341973,73.83208255159475,0.01434046875,129.12288930581616,1.565484375,unknown,"(800, 1066)","(375, 500)"
000000341973,394.5668855534709,1.400109375,482.15769230769234,9.293296875000001,unknown,"(800, 1066)","(375, 500)"
000000341973,225.5891181988743,47.993624999999994,500.51932457786114,373.084265625,person,"(800, 1066)","(375, 500)"
000000341973,50.86383677298311,128.658046875,281.49666979362104,374.51118749999995,person,"(800, 1066)","(375, 500)"
000000342006,356.27034,461.45080675422145,374.14722,475.23776360225145,unknown,"(1066, 800)","(640, 480)"
000000342006,286.28069999999997,462.5547166979362,303.5367,479.9512495309569,unknown,"(1066, 800)","(640, 480)"
000000342006,188.66856,520.2143939962476,270.47538,552.6257711069419,unknown,"(1066, 800)","(640, 480)"
000000342006,20.04948,469.7110694183865,46.96733999999999,486.61049155722327,unknown,"(1066, 800)","(640, 480)"
000000342128,-16.621219,116.91293040991421,413.310685,200.61230123927552,unknown,"(1049, 800)","(640, 488)"
000000342128,195.037008,159.59141277407056,429.694858,225.41214871306008,unknown,"(1049, 800)","(640, 488)"
000000342128,46.377385,148.54302383222117,84.71917900000001,210.7358932316492,unknown,"(1049, 800)","(640, 488)"
000000342128,334.874079,151.17324690181127,373.438157,228.0234585319352,unknown,"(1049, 800)","(640, 488)"
000000342128,-8.00076,118.545204957102,429.59207299999997,197.4860629170639,unknown,"(1049, 800)","(640, 488)"
000000342128,7.939882,126.02008770257389,486.744376,225.93500857959964,unknown,"(1049, 800)","(640, 488)"
000000342128,302.878115,140.11704861773117,476.85963100000004,200.41834890371783,unknown,"(1049, 800)","(640, 488)"
000000342128,14.159076,138.65456625357484,148.144966,204.28031267874167,unknown,"(1049, 800)","(640, 488)"
000000342128,346.824223,148.99999237368925,476.985169,204.63203813155386,unknown,"(1049, 800)","(640, 488)"
000000342128,310.760962,146.27343374642516,342.637427,224.29059294566255,unknown,"(1049, 800)","(640, 488)"
000000342128,286.890198,159.35664442326024,307.391871,210.798795042898,unknown,"(1049, 800)","(640, 488)"
000000342128,421.179624,146.06776739752146,444.371763,157.73303336510963,unknown,"(1049, 800)","(640, 488)"
000000342128,17.047975,114.7620057197331,471.997382,202.8272869399428,unknown,"(1049, 800)","(640, 488)"
000000342128,-2.450126,123.16766444232604,480.31399999999996,211.88508674928502,unknown,"(1049, 800)","(640, 488)"
000000342128,463.20374400000003,186.31254146806484,487.818952,280.816503336511,unknown,"(1049, 800)","(640, 488)"
000000342128,271.27694299999996,90.81374261201145,298.358137,160.27961105815064,unknown,"(1049, 800)","(640, 488)"
000000342128,328.47957099999996,141.0833937082936,340.507612,158.12594089609152,unknown,"(1049, 800)","(640, 488)"
000000342128,42.951747,147.6868026692088,94.06102399999999,239.52912106768352,unknown,"(1049, 800)","(640, 488)"
000000342128,80.001256,140.8419142040038,96.36108999999999,172.4100819828408,unknown,"(1049, 800)","(640, 488)"
000000342128,297.224025,89.68358436606293,322.744717,159.0185243088656,person,"(1049, 800)","(640, 488)"
000000342128,-10.823352000000002,113.99046711153481,470.189769,209.01576358436608,unknown,"(1049, 800)","(640, 488)"
000000342128,-0.6466000000000001,152.84084652049572,45.807401,245.89599237368924,person,"(1049, 800)","(640, 488)"
000000342186,237.34199999999998,-0.3018086303939963,482.04599999999994,23.433245778611635,unknown,"(1066, 800)","(640, 480)"
000000342186,283.11,-0.29124202626641654,478.554,23.92795497185741,unknown,"(1066, 800)","(640, 480)"
000000342295,66.01200525,235.18122398001665,97.71393825,294.7116985845129,unknown,"(1201, 800)","(500, 333)"
000000342367,15.919549718574109,475.43532,62.49527954971858,480.52284,unknown,"(800, 1066)","(480, 640)"
000000342367,31.627407129455914,476.59758,56.952855534709194,479.99873999999994,unknown,"(800, 1066)","(480, 640)"
000000342367,97.5124052532833,294.46842,485.1138761726079,474.77196,unknown,"(800, 1066)","(480, 640)"
000000342367,126.2897110694184,315.33342,209.6214934333959,345.22218000000004,unknown,"(800, 1066)","(480, 640)"
000000342367,187.13810131332085,126.15414,345.9724727954972,385.95726,person,"(800, 1066)","(480, 640)"
000000342367,405.35012382739217,272.10924,551.3858161350845,429.06425999999993,person,"(800, 1066)","(480, 640)"
000000342397,458.8365504587156,225.22552675,472.71424854045034,244.0866505,unknown,"(800, 1199)","(427, 640)"
000000342397,60.091516263552954,323.95854837499996,71.01347122602168,353.30182824999997,unknown,"(800, 1199)","(427, 640)"
000000342397,246.76793327773143,257.16373899999996,257.7063819849875,268.86973049999995,unknown,"(800, 1199)","(427, 640)"
000000342397,636.6503819849875,191.5699205,640.2291509591325,228.66933512499998,unknown,"(800, 1199)","(427, 640)"
000000342397,80.24094745621352,275.752169875,92.29323102585487,292.8255513749999,unknown,"(800, 1199)","(427, 640)"
000000342397,625.7032326939116,186.60567187499998,639.4676096747289,204.67759287499996,unknown,"(800, 1199)","(427, 640)"
000000342397,455.7968440366972,244.98671312499997,477.09998331943285,272.78121062499997,unknown,"(800, 1199)","(427, 640)"
000000342397,555.9242301918265,200.40428362499998,566.917871559633,212.30269199999998,unknown,"(800, 1199)","(427, 640)"
000000342397,-0.25909591326105086,265.31645,5.146261884904086,305.4064125,unknown,"(800, 1199)","(427, 640)"
000000342971,265.29387324414716,626.754112528132,291.45949046822744,642.5743075768942,unknown,"(1333, 598)","(640, 287)"
000000342971,33.20033277591973,123.73984696174043,224.87030719063546,639.8576444111028,person,"(1333, 598)","(640, 287)"
000000343076,475.0089,246.18608630394,481.13759999999996,392.76902063789873,unknown,"(1066, 800)","(640, 480)"
000000343076,0.185106,18.294033771106943,455.334,631.8348968105067,cat,"(1066, 800)","(640, 480)"
000000343149,0.483018,481.93921200750475,19.331999999999997,625.110694183865,unknown,"(1066, 800)","(640, 480)"
000000343149,-0.11261399999999999,481.1767354596624,24.361199999999997,621.6285178236399,person,"(1066, 800)","(640, 480)"
000000343149,-1.1447399999999999,431.1658386491558,100.2771,567.2872945590995,unknown,"(1066, 800)","(640, 480)"
000000343149,7.128,489.21672045028146,23.873160000000002,529.7373658536586,unknown,"(1066, 800)","(640, 480)"
000000343149,68.88162,476.13316322701695,80.07119999999999,511.0296135084429,unknown,"(1066, 800)","(640, 480)"
000000343149,68.1348,485.6802101313321,80.56608,533.4203677298312,unknown,"(1066, 800)","(640, 480)"
000000343218,11.216802675585285,113.2585905,274.97519732441475,194.64776600000002,unknown,"(800, 1196)","(428, 640)"
000000343218,20.597030100334447,127.19646400000002,617.3679732441472,219.57421850000003,unknown,"(800, 1196)","(428, 640)"
000000343218,225.58854849498326,111.35746800000001,357.58683612040136,187.29012500000002,unknown,"(800, 1196)","(428, 640)"
000000343218,179.27181270903012,169.27260900000002,218.21966555183946,197.99349550000002,unknown,"(800, 1196)","(428, 640)"
000000343218,423.10630100334447,130.00906600000002,586.4637324414715,209.772965,unknown,"(800, 1196)","(428, 640)"
000000343218,371.6005886287625,157.414869,410.2839331103679,209.992636,unknown,"(800, 1196)","(428, 640)"
000000343218,181.82180602006687,168.31244450000003,250.9499933110368,199.970053,unknown,"(800, 1196)","(428, 640)"
000000343218,242.0735785953177,109.552592,373.5051237458194,168.85279450000002,unknown,"(800, 1196)","(428, 640)"
000000343218,-1.6813913043478261,141.56255149999998,235.15226755852842,201.59297550000002,unknown,"(800, 1196)","(428, 640)"
000000343218,552.8560802675585,160.0685225,635.5211237458194,200.976495,unknown,"(800, 1196)","(428, 640)"
000000343218,549.1209632107023,146.323998,640.113872909699,194.4500835,unknown,"(800, 1196)","(428, 640)"
000000343218,433.41292307692305,108.934239,483.68117725752506,157.47676850000002,unknown,"(800, 1196)","(428, 640)"
000000343218,437.4073578595317,144.7194795,498.9563612040134,208.1122715,unknown,"(800, 1196)","(428, 640)"
000000343218,590.2601739130434,155.40894,637.982287625418,193.29913800000003,unknown,"(800, 1196)","(428, 640)"
000000343218,239.71761872909698,108.382654,406.5978862876254,213.6979925,unknown,"(800, 1196)","(428, 640)"
000000343218,1.5416722408026755,135.670864,244.52580602006688,200.8373415,unknown,"(800, 1196)","(428, 640)"
000000343218,483.8197725752508,121.35191,641.0664882943144,206.50448950000003,unknown,"(800, 1196)","(428, 640)"
000000343218,366.47534448160536,152.48842850000003,408.154381270903,209.028566,unknown,"(800, 1196)","(428, 640)"
000000343218,484.31668227424746,119.38781800000001,642.0889364548495,203.67417900000004,unknown,"(800, 1196)","(428, 640)"
000000343218,431.79863545150505,110.1963575,483.02292976588626,152.6371585,unknown,"(800, 1196)","(428, 640)"
000000343218,363.3107157190635,115.860456,411.69294983277587,185.715192,unknown,"(800, 1196)","(428, 640)"
000000343218,264.2123879598662,113.65374150000001,414.13313712374577,199.29135200000002,unknown,"(800, 1196)","(428, 640)"
000000343218,352.9008160535117,114.964438,477.9632909698996,201.55199450000003,unknown,"(800, 1196)","(428, 640)"
000000343315,449.5775312791783,-0.53016175,459.60981512605036,4.74241725,unknown,"(800, 1071)","(478, 640)"
000000343453,602.2258911819888,85.1523,616.8203527204503,111.5781,unknown,"(800, 1066)","(480, 640)"
000000343453,105.04555347091933,432.74208,116.75605253283304,446.21382,unknown,"(800, 1066)","(480, 640)"
000000343466,243.66631144465293,143.79849,285.3421088180113,180.63297,unknown,"(800, 1066)","(240, 320)"
000000343466,78.41735084427768,88.3791,110.56225140712947,117.65511,unknown,"(800, 1066)","(240, 320)"
000000343496,-0.2851981566820277,200.5913265,5.927619047619047,214.902077625,unknown,"(800, 1302)","(393, 640)"
000000343496,315.4506420890937,219.03574987500002,385.7861505376344,241.41371025,unknown,"(800, 1302)","(393, 640)"
000000343496,144.13173579109065,186.54000449999998,168.3865069124424,194.14858275,unknown,"(800, 1302)","(393, 640)"
000000343496,637.3333824884793,209.91078112500003,640.1122211981567,234.03685462500002,unknown,"(800, 1302)","(393, 640)"
000000343496,227.21548387096772,205.131704625,246.59863594470048,227.824310625,unknown,"(800, 1302)","(393, 640)"
000000343496,617.5094562211981,209.731376625,639.5098248847926,219.67786275,unknown,"(800, 1302)","(393, 640)"
000000343524,12.097062008733623,44.423474625,630.1753572052402,407.401164,unknown,"(800, 1145)","(447, 640)"
000000343524,98.95232838427947,91.29896774999999,264.8169641921397,398.34203849999994,unknown,"(800, 1145)","(447, 640)"
000000343524,95.20410829694322,30.705771,276.11539563318775,400.38382275,person,"(800, 1145)","(447, 640)"
000000343561,612.4927892976589,345.60625500000003,639.6494983277591,412.995818,unknown,"(800, 1196)","(428, 640)"
000000343561,-0.5894314381270902,71.6610565,44.46062876254181,227.08481600000002,unknown,"(800, 1196)","(428, 640)"
000000343561,369.47028762541805,107.26487850000001,615.5991973244147,369.797029,unknown,"(800, 1196)","(428, 640)"
000000343561,366.50825418060197,95.09304,467.417525083612,309.7267475,unknown,"(800, 1196)","(428, 640)"
000000343561,-0.2717859531772575,83.573099,4.170916387959866,192.3912965,unknown,"(800, 1196)","(428, 640)"
000000343561,18.792668896321068,30.435401,73.19111705685619,134.1415665,unknown,"(800, 1196)","(428, 640)"
000000343561,10.376454849498327,237.2188395,187.29006020066888,427.3454275,bicycle,"(800, 1196)","(428, 640)"
000000343561,13.185551839464882,139.21192200000002,162.17685618729095,339.08353500000004,person,"(800, 1196)","(428, 640)"
000000343561,201.44979264214044,136.656869,338.62036120401336,369.18028100000004,person,"(800, 1196)","(428, 640)"
000000343561,373.15751170568564,197.944115,443.42726421404683,350.32656000000003,unknown,"(800, 1196)","(428, 640)"
000000343561,211.19464882943143,234.31855099999999,329.4444414715719,414.3103665,bicycle,"(800, 1196)","(428, 640)"
000000343706,200.91572093023257,165.57999,410.327503875969,384.26124400000003,unknown,"(800, 1032)","(496, 640)"
000000343706,205.66021705426354,149.229846,416.31361240310076,386.698898,unknown,"(800, 1032)","(496, 640)"
000000343803,16.922970749999998,131.461871559633,341.28530099999995,610.5748924103419,person,"(1199, 800)","(640, 427)"
000000343803,374.92265299999997,151.1013311092577,420.33196799999996,229.24869391159297,unknown,"(1199, 800)","(640, 427)"
000000343934,124.46613133208255,142.58226,478.35821388367737,413.54346,unknown,"(800, 1066)","(480, 640)"
000000343937,96.48353177257525,19.9902215,109.45096989966554,33.056473,unknown,"(800, 1196)","(428, 640)"
000000343937,56.7985016722408,8.5069815,69.04160535117057,20.4682975,unknown,"(800, 1196)","(428, 640)"
000000343976,346.81013133208256,230.054953125,376.4597091932458,242.68743750000002,unknown,"(800, 1066)","(375, 500)"
000000343976,404.50398686679176,259.83918750000004,428.5394934333959,273.9601875,unknown,"(800, 1066)","(375, 500)"
000000343976,383.2322232645404,254.23865625000002,402.2004221388368,264.00703125,unknown,"(800, 1066)","(375, 500)"
000000343976,155.58320825515946,257.82848437499996,178.59413696060037,280.41684375,unknown,"(800, 1066)","(375, 500)"
000000343976,83.73724202626643,261.00239062500003,92.77176360225141,281.760703125,unknown,"(800, 1066)","(375, 500)"
000000343976,126.71219512195123,240.453703125,144.56200750469046,260.9360625,unknown,"(800, 1066)","(375, 500)"
000000343976,160.71332082551595,250.38609375000001,183.17396810506568,268.657359375,unknown,"(800, 1066)","(375, 500)"
000000343976,96.2109287054409,268.8358125,107.61599437148217,295.146984375,unknown,"(800, 1066)","(375, 500)"
000000343976,105.69305816135085,275.06207812499997,115.3187617260788,293.19309375,unknown,"(800, 1066)","(375, 500)"
000000344029,172.70850281425894,-0.78642,240.48504315197002,46.73688,unknown,"(800, 1066)","(480, 640)"
000000344029,415.8625741088181,331.16855999999996,690.2718198874296,518.56404,unknown,"(800, 1066)","(480, 640)"
000000344029,202.29367354596624,394.80162,297.9009080675422,459.24426,unknown,"(800, 1066)","(480, 640)"
000000344029,154.44076547842405,427.67766,255.14170356472798,473.33538,unknown,"(800, 1066)","(480, 640)"
000000344029,-137.28360225140716,470.08644,373.06182363977484,484.63512,unknown,"(800, 1066)","(480, 640)"
000000344029,601.6321200750469,417.62424,638.9396772983115,476.44271999999995,unknown,"(800, 1066)","(480, 640)"
000000344029,338.0020112570357,29.33784,351.62452532833026,42.713519999999995,unknown,"(800, 1066)","(480, 640)"
000000344029,40.88687429643527,74.06436,54.066131332082556,80.82492,unknown,"(800, 1066)","(480, 640)"
000000344029,87.78110318949344,108.61104,593.152780487805,407.83182,bus,"(800, 1066)","(480, 640)"
000000344029,633.4353771106943,235.38108,640.344015009381,271.22784,unknown,"(800, 1066)","(480, 640)"
000000344029,348.9376660412758,12.76998,366.0620487804878,33.25326,unknown,"(800, 1066)","(480, 640)"
000000344029,61.53642026266417,219.65807999999998,93.18796247654784,248.08643999999998,unknown,"(800, 1066)","(480, 640)"
000000344059,192.79874562135112,156.515729125,480.920553794829,422.0258769999999,giraffe,"(800, 1199)","(427, 640)"
000000344059,49.5732577147623,155.12680487499998,207.18091743119263,398.08831037499993,giraffe,"(800, 1199)","(427, 640)"
000000344100,35.53201000834028,301.29605712499995,74.6762035029191,368.45285574999997,unknown,"(800, 1199)","(427, 640)"
000000344100,99.96597164303586,-0.027121438749999997,205.0508757297748,93.91865,unknown,"(800, 1199)","(427, 640)"
000000344100,101.59933277731443,0.06728986249999999,235.4975813177648,12.43157125,unknown,"(800, 1199)","(427, 640)"
000000344100,474.3245504587156,396.918330375,555.8240400333611,428.43802924999994,unknown,"(800, 1199)","(427, 640)"
000000344100,208.4422885738115,12.414864874999997,406.809247706422,203.898851625,unknown,"(800, 1199)","(427, 640)"
000000344268,52.809024,4.674112,157.388416,79.682816,unknown,"(800, 1000)","(512, 640)"
000000344268,465.70208,320.45952,629.638848,504.233216,unknown,"(800, 1000)","(512, 640)"
000000344614,331.276705,23.790550887021475,356.75105775000003,49.07933520074697,unknown,"(1071, 800)","(640, 478)"
000000344614,373.2421175,470.11722875817,398.798985,505.06660690943045,unknown,"(1071, 800)","(640, 478)"
000000344621,229.37456286427977,76.020028875,235.50911740216486,83.69547075,unknown,"(800, 1201)","(333, 500)"
000000344621,242.64741881765195,225.26359425,252.3626144879267,232.343881875,unknown,"(800, 1201)","(333, 500)"
000000344621,242.63996669442128,224.817998625,252.2131973355537,233.08372462500003,unknown,"(800, 1201)","(333, 500)"
000000344621,263.2747293921732,232.20726862500004,270.8114904246461,236.94494287500004,unknown,"(800, 1201)","(333, 500)"
000000344621,198.13676103247295,173.114920125,216.51153205661947,208.398850875,unknown,"(800, 1201)","(333, 500)"
000000344621,156.53721898417984,4.716653625,161.4253538717735,9.985837499999999,unknown,"(800, 1201)","(333, 500)"
000000344621,228.52381348875937,77.07397387500001,234.7267693588676,84.742547625,unknown,"(800, 1201)","(333, 500)"
000000344795,126.59910577644412,307.5263949468085,167.14058514628658,347.57512047872336,unknown,"(752, 1333)","(361, 640)"
000000344795,-2.3668957239309827,12.705231781914893,637.4472018004501,266.5572154255319,unknown,"(752, 1333)","(361, 640)"
000000344816,482.98915763135943,-0.19727399999999998,510.9484570475396,2.7284232499999996,unknown,"(800, 1199)","(427, 640)"
000000344888,566.2514471544716,166.03844400000003,574.4366829268293,182.271908,unknown,"(800, 1230)","(416, 640)"
000000344888,296.14012357723584,169.95888,310.9129886178862,182.94692,unknown,"(800, 1230)","(416, 640)"
000000344888,328.69281300813014,156.113048,345.045437398374,164.0678,unknown,"(800, 1230)","(416, 640)"
000000344888,381.1702634146342,149.26126800000003,511.78338861788626,268.472412,unknown,"(800, 1230)","(416, 640)"
000000344888,292.9793040650407,155.690808,308.0158699186992,166.11192000000003,unknown,"(800, 1230)","(416, 640)"
000000344888,380.69291707317075,142.095668,431.9409430894309,264.34382,horse,"(800, 1230)","(416, 640)"
000000344888,242.3311609756098,146.28785599999998,262.67171382113827,158.1203,unknown,"(800, 1230)","(416, 640)"
000000344888,45.01728780487805,116.791532,238.62379186991873,286.58266000000003,unknown,"(800, 1230)","(416, 640)"
000000344888,29.183947967479675,148.530668,50.61754796747968,160.61422,unknown,"(800, 1230)","(416, 640)"
000000344909,97.91166,-1.8215984990619138,158.55768,76.67019887429645,unknown,"(1066, 800)","(640, 480)"
000000344909,427.1034,208.7889530956848,481.3536,250.5117298311445,unknown,"(1066, 800)","(640, 480)"
000000344909,395.30627999999996,200.8265365853659,438.4929,235.14008255159476,unknown,"(1066, 800)","(640, 480)"
000000344909,357.46505999999994,203.92501313320827,380.54514,234.80039024390246,unknown,"(1066, 800)","(640, 480)"
000000345027,-28.87871496062992,2.6140594999999998,133.63935748031497,41.916835999999996,unknown,"(800, 1270)","(403, 640)"
000000345027,31.31031181102362,2.269444125,96.99734173228346,19.238565125,unknown,"(800, 1270)","(403, 640)"
000000345027,-29.252636220472443,18.950520875,48.601902362204726,55.8588225,unknown,"(800, 1270)","(403, 640)"
000000345027,22.097738582677167,-0.22875287500000002,87.06514645669291,1.395437875,unknown,"(800, 1270)","(403, 640)"
000000345027,536.9448818897638,0.606766875,618.0283464566929,40.5387775,unknown,"(800, 1270)","(403, 640)"
000000345027,110.8915401574803,96.55300687500001,206.00834015748032,138.92855762500002,unknown,"(800, 1270)","(403, 640)"
000000345027,435.35425511811025,-1.287333125,503.4193133858268,34.74222700000001,unknown,"(800, 1270)","(403, 640)"
000000345027,381.29385826771653,-0.41321101250000003,454.27905511811025,39.28041,unknown,"(800, 1270)","(403, 640)"
000000345027,247.9672440944882,-0.11909153750000001,319.64724409448814,40.47782375,unknown,"(800, 1270)","(403, 640)"
000000345027,205.44146141732284,2.221184875,276.07347401574805,42.864087500000004,unknown,"(800, 1270)","(403, 640)"
000000345027,313.017851968504,1.3267263750000002,380.91489763779526,41.8630355,unknown,"(800, 1270)","(403, 640)"
000000345027,-162.67943307086614,375.78727387500004,238.12434645669293,410.334650375,unknown,"(800, 1270)","(403, 640)"
000000345027,-28.044144881889764,374.76551775,48.90285354330709,402.30855275,unknown,"(800, 1270)","(403, 640)"
000000345027,-0.10925858267716536,288.548,1.751483464566929,340.14207500000003,unknown,"(800, 1270)","(403, 640)"
000000345027,629.0848251968505,289.09613037500003,639.7336188976377,329.11453412500003,unknown,"(800, 1270)","(403, 640)"
000000345027,294.3264755905511,143.563914,299.43201259842516,148.21644825,unknown,"(800, 1270)","(403, 640)"
000000345027,13.104529133858268,152.820068375,52.07982362204724,181.093692,unknown,"(800, 1270)","(403, 640)"
000000345027,96.75797165354331,170.47862162500002,353.5738960629921,341.04232662500004,unknown,"(800, 1270)","(403, 640)"
000000345027,158.68492598425198,282.475545625,183.46224881889765,309.23126975,unknown,"(800, 1270)","(403, 640)"
000000345027,177.24059212598425,261.82617825,201.96505196850393,279.395517375,unknown,"(800, 1270)","(403, 640)"
000000345027,170.5395401574803,259.30279375000003,185.0440062992126,273.58612125,unknown,"(800, 1270)","(403, 640)"
000000345252,517.2494382022472,-0.0756640375,599.1310861423221,2.114006625,unknown,"(800, 1068)","(479, 640)"
000000345252,147.27790262172286,0.11586411249999999,230.22022471910114,2.886992875,unknown,"(800, 1068)","(479, 640)"
000000345252,467.6123445692884,1.351259,573.1814831460674,8.57110625,unknown,"(800, 1068)","(479, 640)"
000000345252,-0.4154606741573034,129.0734955,4.710352059925094,412.97571775,unknown,"(800, 1068)","(479, 640)"
000000345252,205.77809737827715,28.3939225,603.2191760299626,476.01445287499996,person,"(800, 1068)","(479, 640)"
000000345261,332.60160375,332.3809645714286,442.57926374999994,577.0618148571428,giraffe,"(875, 800)","(640, 585)"
