img_name,x_min,y_min,x_max,y_max,label,prob
000000565045,207.7,80.9,220.6,94.5,unknown,0.751
000000565045,332.1,213.9,333.2,350.3,unknown,0.746
000000565045,271.7,44.1,334.2,499.4,unknown,0.743
000000565045,167.4,321.7,178.1,331.1,unknown,0.737
000000565045,331.8,345.2,333.2,476.2,unknown,0.736
000000565045,236.2,373.5,337.2,497.8,unknown,0.726
000000565045,267.2,357.6,336.6,493.6,unknown,0.726
000000565045,276.6,370.4,331.0,492.4,unknown,0.725
000000567197,482.9,346.6,501.4,404.6,unknown,0.781
000000567197,2.4,6.7,501.2,318.5,unknown,0.769
000000567197,394.0,83.8,402.7,95.0,unknown,0.768
000000567197,372.9,72.8,386.1,87.3,unknown,0.744
000000567197,387.6,264.7,497.9,331.3,unknown,0.740
000000567197,368.4,283.1,391.9,311.2,unknown,0.733
000000567197,450.6,261.7,501.3,333.7,unknown,0.723
000000567197,276.0,263.2,356.3,324.4,unknown,0.715
000000567197,487.9,283.2,501.2,304.8,unknown,0.712
000000567197,488.6,282.7,500.7,334.1,unknown,0.709
000000579902,518.1,574.5,563.2,635.8,unknown,0.786
000000579902,199.6,184.0,384.5,542.7,unknown,0.761
000000579902,155.5,179.9,402.5,327.3,unknown,0.760
000000579902,17.1,250.4,373.0,524.5,unknown,0.759
000000579902,201.4,201.3,369.0,503.1,unknown,0.759
000000579902,348.8,170.4,361.8,187.5,unknown,0.756
000000579902,209.2,278.5,338.9,494.7,unknown,0.756
000000579902,319.1,264.6,434.5,362.2,unknown,0.755
000000579902,299.9,302.2,386.4,479.4,unknown,0.754
000000579902,80.6,249.8,214.5,510.1,unknown,0.753
000000580294,600.2,389.3,640.1,440.9,unknown,0.794
000000580294,367.6,3.6,617.1,332.5,unknown,0.780
000000580294,409.2,230.8,521.8,336.1,unknown,0.772
000000580294,525.8,1.6,643.5,290.3,unknown,0.770
000000580294,356.8,211.9,405.7,237.2,unknown,0.765
000000580294,353.6,2.1,641.5,440.5,person,0.763
000000580294,1.7,417.7,39.7,443.8,unknown,0.760
000000580294,228.3,89.5,253.2,122.8,unknown,0.760
000000580294,361.5,0.2,636.6,437.3,unknown,0.759
000000580294,2.4,3.9,641.2,445.1,unknown,0.758
